wk,tr,nc,stg
8,232320,0,1
9,232320,2,1
10,232320,4,1
11,232320,4,1
12,232320,4,1b
13,232320,5,1b
14,232320,4,2
15,232320,2,2
16,232320,0,1b
17,232320,0,1b
18,232320,0,1
19,232320,0,1
20,232320,0,1
21,232320,1,1
22,232320,0,1
23,232320,0,1
24,232320,0,1
25,232320,2,1
26,232320,3,1
27,232320,8,1
28,232320,10,1
29,232320,2,1
30,232320,0,1
31,232320,4,1
32,232320,9,1
33,232320,3,1
34,232320,0,1
35,232320,0,1
36,232320,0,1
37,232320,1,1
38,232320,0,1
39,232320,0,1
40,232320,0,1
41,232320,0,1
42,232320,0,1
43,232320,0,1
44,232320,0,1
45,232320,0,1
46,232320,0,1
47,232320,0,1
48,232320,1,1
49,232320,1,1
50,232320,0,1
51,232320,0,1
52,232320,1,1
53,232320,36,1
54,232320,72,1
55,232320,100,1
56,232320,110,1
57,232320,161,1
58,232320,172,1
59,232320,344,1
60,232320,488,1
61,232320,428,1
62,232320,624,1
63,232320,784,1
64,232320,336,1
65,232320,416,1
66,232320,704,1
67,232320,544,1
68,232320,208,1
69,232320,152,1
70,232320,92,1
71,232320,72,1
72,232320,92,1
73,232320,99,1
74,232320,93,1
75,232320,110,1
76,232320,131,1
77,232320,176,1
78,232320,264,1
79,232320,288,1
80,232320,356,1
81,232320,264,1
82,232320,308,1
83,232320,328,1
84,232320,216,1
85,232320,272,1
86,232320,144,1
87,232320,144,1
88,232320,284,1
89,232320,404,1
90,232320,368,1
91,232320,336,1
92,232320,436,1
93,232320,348,1
94,232320,212,1
95,232320,312,1
96,232320,384,1
97,232320,424,1
98,232320,312,1
99,232320,260,1
100,232320,256,1
101,232320,184,1
102,232320,156,1
103,232320,156,1
104,232320,200,1
0,298823,0,1
1,298823,1,1
2,298823,2,1
3,298823,0,1
4,298823,1,1
5,298823,0,1
6,298823,1,1
7,298823,0,1
8,298823,0,1
9,298823,1,1
10,298823,0,1
11,298823,1,1
12,298823,0,1
13,298823,1,1
14,298823,2,1
15,298823,0,1
16,298823,0,1
17,298823,0,1
18,298823,0,1
19,298823,0,1
20,298823,2,1
21,298823,3,1
22,298823,1,1b
23,298823,0,1b
24,298823,0,1
25,298823,0,1
26,298823,0,1
27,298823,0,1
28,298823,0,1
29,298823,0,1
30,298823,0,1
31,298823,0,1
32,298823,1,1
33,298823,1,1
34,298823,1,1
35,298823,1,1
36,298823,1,1
37,298823,1,1
38,298823,22,1
39,298823,8,1
40,298823,5,1
41,298823,1,1
42,298823,3,1
43,298823,4,1
44,298823,0,1
45,298823,0,1
46,298823,0,1
47,298823,1,1
48,298823,1,1
49,298823,0,1
50,298823,0,1
51,298823,0,1
52,298823,0,1
53,298823,36,1
54,298823,73,1
55,298823,114,1
56,298823,85,1
57,298823,55,1
58,298823,152,1
59,298823,344,1
60,298823,324,1
61,298823,240,1
62,298823,208,1
63,298823,248,1
64,298823,224,1
65,298823,268,1
66,298823,304,1
67,298823,280,1
68,298823,152,1
69,298823,176,1
70,298823,268,1
71,298823,268,1
72,298823,240,1
73,298823,208,1
74,298823,204,1
75,298823,228,1
76,298823,292,1
77,298823,196,1
78,298823,188,1
79,298823,288,1
80,298823,384,1
81,298823,304,1
82,298823,212,1
83,298823,180,1
84,298823,144,1
85,298823,100,1
86,298823,96,1
87,298823,111,1
88,298823,86,1
89,298823,106,1
90,298823,196,1
91,298823,216,1
92,298823,272,1
93,298823,200,1
94,298823,236,1
95,298823,248,1
96,298823,336,1
97,298823,332,1
98,298823,600,1
99,298823,528,1
100,298823,256,1
101,298823,400,1
102,298823,336,1
103,298823,264,1
104,298823,136,1
0,352002,0,1
1,352002,0,1
2,352002,0,1
3,352002,0,1
4,352002,1,1
5,352002,0,1
6,352002,0,1
7,352002,0,1
8,352002,0,1
9,352002,0,1
10,352002,1,1
11,352002,2,1
12,352002,0,1
13,352002,2,1
14,352002,1,1
15,352002,0,1
16,352002,0,1
17,352002,1,1
18,352002,0,1
19,352002,0,1
20,352002,0,1
21,352002,0,1
22,352002,0,1
23,352002,0,1
24,352002,1,1
25,352002,0,1
26,352002,0,1
27,352002,0,1
28,352002,0,1
29,352002,1,1
30,352002,5,1
31,352002,3,1
32,352002,1,1
33,352002,0,1
34,352002,1,1
35,352002,0,1
36,352002,0,1
37,352002,0,1
38,352002,2,1
39,352002,0,1
40,352002,0,1
41,352002,0,1
42,352002,1,1
43,352002,0,1
44,352002,0,1
45,352002,0,1
46,352002,0,1
47,352002,0,1
48,352002,0,1
49,352002,0,1
50,352002,0,1
51,352002,1,1
52,352002,1,1
53,352002,36,1
54,352002,47,1
55,352002,63,1
56,352002,77,1
57,352002,113,1
58,352002,267,1
59,352002,304,1
60,352002,252,1
61,352002,240,1
62,352002,308,1
63,352002,276,1
64,352002,380,1
65,352002,392,1
66,352002,228,1
67,352002,164,1
68,352002,156,1
69,352002,176,1
70,352002,176,1
71,352002,168,1
72,352002,232,1
73,352002,172,1
74,352002,152,1
75,352002,220,1
76,352002,304,1
77,352002,420,1
78,352002,280,1
79,352002,240,1
80,352002,264,1
81,352002,356,1
82,352002,376,1
83,352002,500,1
84,352002,496,1
85,352002,336,1
86,352002,392,1
87,352002,344,1
88,352002,288,1
89,352002,280,1
90,352002,316,1
91,352002,296,1
92,352002,348,1
93,352002,424,1
94,352002,428,1
95,352002,336,1
96,352002,380,1
97,352002,384,1
98,352002,356,1
99,352002,420,1
100,352002,876,1
101,352002,944,1
102,352002,368,1
103,352002,496,1
104,352002,976,1
0,470390,0,1
1,470390,1,1
2,470390,1,1
3,470390,0,1
4,470390,0,1
5,470390,1,1
6,470390,8,1
7,470390,12,2
8,470390,3,2
9,470390,4,1b
10,470390,6,1b
11,470390,25,2
12,470390,14,2
13,470390,7,1b
14,470390,20,1b
15,470390,27,2
16,470390,24,2
17,470390,13,2
18,470390,10,1b
19,470390,10,2
20,470390,17,2
21,470390,5,1b
22,470390,1,1b
23,470390,1,1
24,470390,0,1
25,470390,2,1
26,470390,0,1
27,470390,0,1
28,470390,0,1
29,470390,0,1
30,470390,0,1
31,470390,0,1
32,470390,0,1
33,470390,0,1
34,470390,0,1
35,470390,0,1
36,470390,1,1
37,470390,0,1
38,470390,1,1
39,470390,0,1
40,470390,0,1
41,470390,0,1
42,470390,0,1
43,470390,0,1
44,470390,0,1
45,470390,0,1
46,470390,0,1
47,470390,1,1
48,470390,0,1
49,470390,2,1
50,470390,1,1
51,470390,0,1
52,470390,0,1
53,470390,38,1
54,470390,109,1
55,470390,225,1
56,470390,212,1
57,470390,444,1
58,470390,420,1
59,470390,376,1
60,470390,160,1
61,470390,140,1
62,470390,168,1
63,470390,260,1
64,470390,200,1
65,470390,324,1
66,470390,304,1
67,470390,412,1
68,470390,344,1
69,470390,320,1
70,470390,376,1
71,470390,676,1
72,470390,1280,1
73,470390,2720,1
74,470390,2944,1
75,470390,2816,1b
76,470390,2368,2
77,470390,1536,3
78,470390,800,4
79,470390,192,4
80,470390,124,3
81,470390,96,3
82,470390,72,2
83,470390,63,2
84,470390,64,1b
85,470390,71,1b
86,470390,99,1
87,470390,140,1
88,470390,158,1
89,470390,148,1
90,470390,112,1
91,470390,144,1
92,470390,208,1
93,470390,268,1
94,470390,236,1
95,470390,172,1
96,470390,176,1
97,470390,368,1
98,470390,580,1
99,470390,1200,1
100,470390,1744,1
101,470390,1520,1
102,470390,2432,1
103,470390,2560,1
104,470390,1152,1
0,550047,0,1
1,550047,0,1
2,550047,0,1
3,550047,0,1
4,550047,0,1
5,550047,1,1
6,550047,2,1
7,550047,3,1
8,550047,3,1b
9,550047,1,1b
10,550047,0,1
11,550047,0,1
12,550047,1,1
13,550047,0,1
14,550047,2,1
15,550047,0,1
16,550047,1,1
17,550047,0,1
18,550047,0,1
19,550047,0,1
20,550047,0,1
21,550047,0,1
22,550047,0,1
23,550047,0,1
24,550047,0,1
25,550047,0,1
26,550047,2,1
27,550047,13,1
28,550047,5,1
29,550047,0,1
30,550047,1,1
31,550047,1,1
32,550047,0,1
33,550047,0,1
34,550047,0,1
35,550047,2,1
36,550047,2,1
37,550047,0,1
38,550047,0,1
39,550047,0,1
40,550047,0,1
41,550047,1,1
42,550047,0,1
43,550047,1,1
44,550047,0,1
45,550047,0,1
46,550047,1,1
47,550047,0,1
48,550047,1,1
49,550047,0,1
50,550047,0,1
51,550047,0,1
52,550047,1,1
53,550047,41,1
54,550047,49,1
55,550047,121,1
56,550047,154,1
57,550047,104,1
58,550047,92,1
59,550047,120,1
60,550047,172,1
61,550047,164,1
62,550047,268,1
63,550047,116,1
64,550047,132,1
65,550047,124,1
66,550047,96,1
67,550047,76,1
68,550047,119,1
69,550047,83,1
70,550047,73,1
71,550047,92,1
72,550047,110,1
73,550047,136,1
74,550047,120,1
75,550047,96,1
76,550047,87,1
77,550047,67,1
78,550047,66,1
79,550047,88,1
80,550047,135,1
81,550047,196,1
82,550047,196,1
83,550047,376,1
84,550047,496,1
85,550047,144,1
86,550047,304,1
87,550047,476,1
88,550047,556,1
89,550047,1120,1
90,550047,1248,1
91,550047,1392,1
92,550047,1696,1
93,550047,2848,1
94,550047,2816,1b
95,550047,2560,2
96,550047,1600,3
97,550047,1472,3
98,550047,2432,3
99,550047,2304,2
100,550047,1984,3
101,550047,2176,3
102,550047,1792,4
103,550047,1024,4
104,550047,560,4
0,977815,0,1
1,977815,3,1
2,977815,18,2
3,977815,19,2
4,977815,6,2
5,977815,1,1b
6,977815,1,1b
7,977815,14,1
8,977815,23,2
9,977815,28,3
10,977815,10,3
11,977815,6,2
12,977815,0,2
13,977815,1,1b
14,977815,8,1b
15,977815,1,2
16,977815,1,2
17,977815,1,1b
18,977815,0,1b
19,977815,0,1
20,977815,0,1
21,977815,1,1
22,977815,0,1
23,977815,1,1
24,977815,0,1
25,977815,0,1
26,977815,0,1
27,977815,0,1
28,977815,0,1
29,977815,1,1
30,977815,0,1
31,977815,0,1
32,977815,0,1
33,977815,1,1
34,977815,10,1
35,977815,36,1
36,977815,43,1
37,977815,87,1
38,977815,117,1
39,977815,88,1
40,977815,112,1
41,977815,140,1
42,977815,180,1
43,977815,280,1
44,977815,312,1
45,977815,188,1
46,977815,192,1
47,977815,60,1
48,977815,87,1
49,977815,53,1
50,977815,68,1
51,977815,71,1
52,977815,52,1
53,977815,94,1
54,977815,131,1
55,977815,192,1
56,977815,324,1
57,977815,344,1
58,977815,392,1
59,977815,664,1
60,977815,864,1
61,977815,1104,1
62,977815,1280,1
63,977815,1072,1
64,977815,1008,1
65,977815,1424,1
66,977815,1312,1
67,977815,1872,1
68,977815,4368,1
69,977815,5312,3
70,977815,2560,4
71,977815,640,4
72,977815,176,3
73,977815,180,3
74,977815,80,2
75,977815,40,2
76,977815,77,1b
77,977815,69,1b
78,977815,109,1
79,977815,225,1
80,977815,332,1
81,977815,216,1
82,977815,276,1
83,977815,392,1
84,977815,616,1
85,977815,544,1
86,977815,1056,1
87,977815,1536,1
88,977815,1760,1
89,977815,1520,1
90,977815,2752,1
91,977815,3904,1b
92,977815,6016,3
93,977815,3072,4
94,977815,1408,4
95,977815,448,4
96,977815,512,3
97,977815,148,3
98,977815,120,2
99,977815,72,2
100,977815,63,1b
101,977815,67,1b
102,977815,84,1
103,977815,133,1
104,977815,252,1
0,1022892,0,1
1,1022892,0,1
2,1022892,0,1
3,1022892,1,1
4,1022892,0,1
5,1022892,0,1
6,1022892,0,1
7,1022892,1,1
8,1022892,0,1
9,1022892,1,1
10,1022892,0,1
11,1022892,0,1
12,1022892,1,1
13,1022892,0,1
14,1022892,0,1
15,1022892,1,1
16,1022892,2,1
17,1022892,0,1
18,1022892,0,1
19,1022892,0,1
20,1022892,0,1
21,1022892,0,1
22,1022892,0,1
23,1022892,0,1
24,1022892,0,1
25,1022892,2,1
26,1022892,5,1
27,1022892,6,1
28,1022892,0,1
29,1022892,0,1
30,1022892,1,1
31,1022892,0,1
32,1022892,0,1
33,1022892,0,1
34,1022892,0,1
35,1022892,0,1
36,1022892,0,1
37,1022892,1,1
38,1022892,0,1
39,1022892,1,1
40,1022892,1,1
41,1022892,0,1
42,1022892,0,1
43,1022892,0,1
44,1022892,0,1
45,1022892,0,1
46,1022892,0,1
47,1022892,0,1
48,1022892,0,1
49,1022892,0,1
50,1022892,1,1
51,1022892,7,1
52,1022892,9,1
53,1022892,65,1
54,1022892,121,1
55,1022892,168,1
56,1022892,196,1
57,1022892,244,1
58,1022892,272,1
59,1022892,252,1
60,1022892,420,1
61,1022892,264,1
62,1022892,208,1
63,1022892,412,1
64,1022892,356,1
65,1022892,468,1
66,1022892,648,1
67,1022892,896,1
68,1022892,720,1
69,1022892,352,1
70,1022892,180,1
71,1022892,188,1
72,1022892,132,1
73,1022892,184,1
74,1022892,220,1
75,1022892,412,1
76,1022892,740,1
77,1022892,464,1
78,1022892,224,1
79,1022892,288,1
80,1022892,304,1
81,1022892,544,1
82,1022892,864,1
83,1022892,992,1
84,1022892,512,1
85,1022892,800,1
86,1022892,1056,1
87,1022892,1392,1
88,1022892,1584,1
89,1022892,1280,1
90,1022892,1152,1
91,1022892,848,1
92,1022892,752,1
93,1022892,1568,1
94,1022892,1552,1
95,1022892,2096,1
96,1022892,2944,1
97,1022892,5248,1b
98,1022892,4544,3
99,1022892,1856,4
100,1022892,320,4
101,1022892,352,3
102,1022892,204,3
103,1022892,88,2
104,1022892,148,2
0,1087527,0,1
1,1087527,0,1
2,1087527,0,1
3,1087527,1,1
4,1087527,1,1
5,1087527,0,1
6,1087527,0,1
7,1087527,1,1
8,1087527,1,1
9,1087527,0,1
10,1087527,0,1
11,1087527,0,1
12,1087527,0,1
13,1087527,0,1
14,1087527,1,1
15,1087527,1,1
16,1087527,0,1
17,1087527,0,1
18,1087527,0,1
19,1087527,0,1
20,1087527,1,1
21,1087527,0,1
22,1087527,0,1
23,1087527,0,1
24,1087527,0,1
25,1087527,1,1
26,1087527,0,1
27,1087527,0,1
28,1087527,0,1
29,1087527,0,1
30,1087527,0,1
31,1087527,0,1
32,1087527,0,1
33,1087527,0,1
34,1087527,0,1
35,1087527,0,1
36,1087527,0,1
37,1087527,4,1
38,1087527,4,1
39,1087527,5,1
40,1087527,2,1
41,1087527,0,1
42,1087527,0,1
43,1087527,1,1
44,1087527,0,1
45,1087527,0,1
46,1087527,0,1
47,1087527,0,1
48,1087527,0,1
49,1087527,0,1
50,1087527,0,1
51,1087527,0,1
52,1087527,1,1
53,1087527,38,1
54,1087527,92,1
55,1087527,148,1
56,1087527,92,1
57,1087527,76,1
58,1087527,56,1
59,1087527,79,1
60,1087527,88,1
61,1087527,189,1
62,1087527,288,1
63,1087527,176,1
64,1087527,140,1
65,1087527,196,1
66,1087527,280,1
67,1087527,264,1
68,1087527,308,1
69,1087527,352,1
70,1087527,456,1
71,1087527,688,1
72,1087527,800,1
73,1087527,1280,1
74,1087527,1360,1
75,1087527,1136,1
76,1087527,2032,1
77,1087527,2560,1
78,1087527,2112,1b
79,1087527,1728,2
80,1087527,608,2
81,1087527,816,1b
82,1087527,512,1b
83,1087527,48,1
84,1087527,124,1
85,1087527,63,1
86,1087527,108,1
87,1087527,152,1
88,1087527,212,1
89,1087527,204,1
90,1087527,236,1
91,1087527,512,1
92,1087527,316,1
93,1087527,304,1
94,1087527,264,1
95,1087527,252,1
96,1087527,240,1
97,1087527,236,1
98,1087527,316,1
99,1087527,288,1
100,1087527,400,1
101,1087527,352,1
102,1087527,384,1
103,1087527,420,1
104,1087527,256,1
0,1094749,0,1
1,1094749,1,1
2,1094749,0,1
3,1094749,0,1
4,1094749,1,1
5,1094749,0,1
6,1094749,0,1
7,1094749,0,1
8,1094749,0,1
9,1094749,0,1
10,1094749,0,1
11,1094749,0,1
12,1094749,0,1
13,1094749,0,1
14,1094749,0,1
15,1094749,0,1
16,1094749,0,1
17,1094749,0,1
18,1094749,0,1
19,1094749,0,1
20,1094749,0,1
21,1094749,0,1
22,1094749,1,1
23,1094749,0,1
24,1094749,0,1
25,1094749,0,1
26,1094749,0,1
27,1094749,0,1
28,1094749,0,1
29,1094749,0,1
30,1094749,0,1
31,1094749,0,1
32,1094749,3,1
33,1094749,3,1
34,1094749,1,1
35,1094749,1,1
36,1094749,16,1
37,1094749,12,1
38,1094749,3,1
39,1094749,0,1
40,1094749,3,1
41,1094749,5,1
42,1094749,0,1
43,1094749,0,1
44,1094749,0,1
45,1094749,0,1
46,1094749,1,1
47,1094749,0,1
48,1094749,0,1
49,1094749,0,1
50,1094749,0,1
51,1094749,2,1
52,1094749,5,1
53,1094749,52,1
54,1094749,84,1
55,1094749,113,1
56,1094749,185,1
57,1094749,184,1
58,1094749,212,1
59,1094749,196,1
60,1094749,180,1
61,1094749,196,1
62,1094749,332,1
63,1094749,404,1
64,1094749,400,1
65,1094749,300,1
66,1094749,444,1
67,1094749,380,1
68,1094749,328,1
69,1094749,168,1
70,1094749,152,1
71,1094749,204,1
72,1094749,328,1
73,1094749,392,1
74,1094749,300,1
75,1094749,264,1
76,1094749,124,1
77,1094749,96,1
78,1094749,69,1
79,1094749,99,1
80,1094749,74,1
81,1094749,89,1
82,1094749,96,1
83,1094749,230,1
84,1094749,280,1
85,1094749,364,1
86,1094749,468,1
87,1094749,428,1
88,1094749,368,1
89,1094749,272,1
90,1094749,280,1
91,1094749,212,1
92,1094749,152,1
93,1094749,148,1
94,1094749,192,1
95,1094749,172,1
96,1094749,176,1
97,1094749,64,1
98,1094749,114,1
99,1094749,121,1
100,1094749,192,1
101,1094749,112,1
102,1094749,100,1
103,1094749,108,1
104,1094749,196,1
0,1112199,0,1
1,1112199,1,1
2,1112199,0,1
3,1112199,1,1
4,1112199,0,1
5,1112199,0,1
6,1112199,0,1
7,1112199,0,1
8,1112199,0,1
9,1112199,0,1
10,1112199,0,1
11,1112199,0,1
12,1112199,1,1
13,1112199,0,1
14,1112199,0,1
15,1112199,0,1
16,1112199,0,1
17,1112199,0,1
18,1112199,0,1
19,1112199,0,1
20,1112199,0,1
21,1112199,0,1
22,1112199,0,1
23,1112199,10,1
24,1112199,27,1
25,1112199,29,2
26,1112199,22,2
27,1112199,20,1b
28,1112199,10,1b
29,1112199,1,1
30,1112199,2,1
31,1112199,0,1
32,1112199,0,1
33,1112199,1,1
34,1112199,2,1
35,1112199,0,1
36,1112199,1,1
37,1112199,1,1
38,1112199,0,1
39,1112199,0,1
40,1112199,0,1
41,1112199,0,1
42,1112199,0,1
43,1112199,0,1
44,1112199,0,1
45,1112199,1,1
46,1112199,0,1
47,1112199,0,1
48,1112199,0,1
49,1112199,1,1
50,1112199,0,1
51,1112199,0,1
52,1112199,0,1
53,1112199,38,1
54,1112199,66,1
55,1112199,75,1
56,1112199,109,1
57,1112199,106,1
58,1112199,112,1
59,1112199,64,1
60,1112199,78,1
61,1112199,104,1
62,1112199,113,1
63,1112199,116,1
64,1112199,104,1
65,1112199,72,1
66,1112199,99,1
67,1112199,122,1
68,1112199,124,1
69,1112199,108,1
70,1112199,124,1
71,1112199,120,1
72,1112199,72,1
73,1112199,101,1
74,1112199,99,1
75,1112199,123,1
76,1112199,40,1
77,1112199,91,1
78,1112199,71,1
79,1112199,91,1
80,1112199,93,1
81,1112199,95,1
82,1112199,127,1
83,1112199,152,1
84,1112199,216,1
85,1112199,300,1
86,1112199,332,1
87,1112199,412,1
88,1112199,236,1
89,1112199,396,1
90,1112199,364,1
91,1112199,232,1
92,1112199,200,1
93,1112199,268,1
94,1112199,364,1
95,1112199,324,1
96,1112199,348,1
97,1112199,304,1
98,1112199,272,1
99,1112199,412,1
100,1112199,276,1
101,1112199,256,1
102,1112199,456,1
103,1112199,368,1
104,1112199,376,1
0,1167312,0,1
1,1167312,1,1
2,1167312,0,1
3,1167312,0,1
4,1167312,0,1
5,1167312,0,1
6,1167312,0,1
7,1167312,0,1
8,1167312,0,1
9,1167312,0,1
10,1167312,0,1
11,1167312,0,1
12,1167312,0,1
13,1167312,0,1
14,1167312,0,1
15,1167312,0,1
16,1167312,0,1
17,1167312,2,1
18,1167312,0,1
19,1167312,1,1
20,1167312,5,1
21,1167312,4,2
22,1167312,1,2
23,1167312,1,1b
24,1167312,0,1b
25,1167312,0,1
26,1167312,0,1
27,1167312,0,1
28,1167312,0,1
29,1167312,0,1
30,1167312,1,1
31,1167312,0,1
32,1167312,1,1
33,1167312,0,1
34,1167312,0,1
35,1167312,0,1
36,1167312,0,1
37,1167312,0,1
38,1167312,0,1
39,1167312,0,1
40,1167312,0,1
41,1167312,1,1
42,1167312,1,1
43,1167312,0,1
44,1167312,1,1
45,1167312,0,1
46,1167312,0,1
47,1167312,0,1
48,1167312,1,1
49,1167312,0,1
50,1167312,2,1
51,1167312,9,1
52,1167312,17,1
53,1167312,59,1
54,1167312,107,1
55,1167312,124,1
56,1167312,240,1
57,1167312,252,1
58,1167312,332,1
59,1167312,288,1
60,1167312,396,1
61,1167312,320,1
62,1167312,216,1
63,1167312,180,1
64,1167312,276,1
65,1167312,176,1
66,1167312,172,1
67,1167312,156,1
68,1167312,172,1
69,1167312,168,1
70,1167312,252,1
71,1167312,344,1
72,1167312,324,1
73,1167312,332,1
74,1167312,488,1
75,1167312,540,1
76,1167312,432,1
77,1167312,704,1
78,1167312,1280,1
79,1167312,1408,1
80,1167312,1088,1
81,1167312,896,1
82,1167312,768,1
83,1167312,336,1
84,1167312,208,1
85,1167312,236,1
86,1167312,76,1
87,1167312,136,1
88,1167312,92,1
89,1167312,96,1
90,1167312,106,1
91,1167312,137,1
92,1167312,204,1
93,1167312,140,1
94,1167312,136,1
95,1167312,280,1
96,1167312,292,1
97,1167312,412,1
98,1167312,420,1
99,1167312,464,1
100,1167312,544,1
101,1167312,560,1
102,1167312,416,1
103,1167312,592,1
104,1167312,304,1
0,1573655,0,1
1,1573655,1,1
2,1573655,0,1
3,1573655,1,1
4,1573655,0,1
5,1573655,0,1
6,1573655,0,1
7,1573655,0,1
8,1573655,0,1
9,1573655,1,1
10,1573655,1,1
11,1573655,0,1
12,1573655,0,1
13,1573655,0,1
14,1573655,0,1
15,1573655,0,1
16,1573655,0,1
17,1573655,0,1
18,1573655,0,1
19,1573655,0,1
20,1573655,0,1
21,1573655,0,1
22,1573655,0,1
23,1573655,0,1
24,1573655,0,1
25,1573655,1,1
26,1573655,0,1
27,1573655,1,1
28,1573655,0,1
29,1573655,0,1
30,1573655,0,1
31,1573655,0,1
32,1573655,1,1
33,1573655,1,1
34,1573655,0,1
35,1573655,0,1
36,1573655,2,1
37,1573655,0,1
38,1573655,0,1
39,1573655,1,1
40,1573655,0,1
41,1573655,0,1
42,1573655,0,1
43,1573655,0,1
44,1573655,1,1
45,1573655,0,1
46,1573655,0,1
47,1573655,0,1
48,1573655,0,1
49,1573655,1,1
50,1573655,0,1
51,1573655,0,1
52,1573655,0,1
53,1573655,35,1
54,1573655,55,1
55,1573655,98,1
56,1573655,133,1
57,1573655,84,1
58,1573655,168,1
59,1573655,272,1
60,1573655,216,1
61,1573655,248,1
62,1573655,192,1
63,1573655,324,1
64,1573655,280,1
65,1573655,276,1
66,1573655,372,1
67,1573655,472,1
68,1573655,648,1
69,1573655,1024,1
70,1573655,1840,1
71,1573655,1504,1b
72,1573655,608,1b
73,1573655,528,1
74,1573655,624,1
75,1573655,656,1
76,1573655,912,1
77,1573655,832,1
78,1573655,912,1
79,1573655,1104,1
80,1573655,1008,1
81,1573655,1520,1
82,1573655,1488,1
83,1573655,1792,1
84,1573655,1664,1b
85,1573655,1136,1b
86,1573655,1056,1b
87,1573655,496,1
88,1573655,480,1
89,1573655,816,1
90,1573655,1440,1
91,1573655,992,1
92,1573655,1040,1
93,1573655,1088,1
94,1573655,768,1
95,1573655,1168,1
96,1573655,1840,1
97,1573655,2960,1
98,1573655,3456,1b
99,1573655,3008,2
100,1573655,1856,3
101,1573655,656,3
102,1573655,560,3
103,1573655,112,2
104,1573655,184,2
0,1871354,0,1
1,1871354,0,1
2,1871354,0,1
3,1871354,0,1
4,1871354,0,1
5,1871354,0,1
6,1871354,0,1
7,1871354,0,1
8,1871354,0,1
9,1871354,0,1
10,1871354,0,1
11,1871354,0,1
12,1871354,1,1
13,1871354,0,1
14,1871354,0,1
15,1871354,0,1
16,1871354,1,1
17,1871354,0,1
18,1871354,0,1
19,1871354,0,1
20,1871354,1,1
21,1871354,0,1
22,1871354,2,1
23,1871354,7,1
24,1871354,1,1b
25,1871354,1,1b
26,1871354,0,1
27,1871354,0,1
28,1871354,1,1
29,1871354,0,1
30,1871354,0,1
31,1871354,0,1
32,1871354,0,1
33,1871354,0,1
34,1871354,0,1
35,1871354,0,1
36,1871354,1,1
37,1871354,1,1
38,1871354,3,1
39,1871354,5,1
40,1871354,0,1
41,1871354,0,1
42,1871354,1,1
43,1871354,0,1
44,1871354,0,1
45,1871354,0,1
46,1871354,5,1
47,1871354,13,1
48,1871354,2,1
49,1871354,9,1
50,1871354,0,1
51,1871354,0,1
52,1871354,0,1
53,1871354,40,1
54,1871354,81,1
55,1871354,138,1
56,1871354,160,1
57,1871354,232,1
58,1871354,392,1
59,1871354,304,1
60,1871354,420,1
61,1871354,316,1
62,1871354,324,1
63,1871354,308,1
64,1871354,252,1
65,1871354,384,1
66,1871354,496,1
67,1871354,980,1
68,1871354,880,1
69,1871354,816,1
70,1871354,912,1
71,1871354,1248,1
72,1871354,816,1
73,1871354,992,1
74,1871354,960,1
75,1871354,960,1
76,1871354,1136,1
77,1871354,928,1
78,1871354,224,1
79,1871354,480,1
80,1871354,484,1
81,1871354,400,1
82,1871354,528,1
83,1871354,752,1
84,1871354,1040,1
85,1871354,1296,1
86,1871354,1536,1
87,1871354,1392,1b
88,1871354,1120,1b
89,1871354,864,1
90,1871354,1088,1
